rows,cols,strengths
127,680,1
127,886,1
127,2918,1
128,11,1
128,285,1
128,338,1
128,424,1
128,882,1
128,1337,1
128,2130,1
128,26076,13
129,591,2
130,115,2
130,3258,1
130,3431,1
130,12167,1
131,219,1
131,622,1
131,1797,1
131,3183,1
131,3480,1
131,3927,5
131,7088,2
131,8047,1
132,251,1
132,540,1
132,1512,2
132,3891,2
132,5844,2
132,28591,1
133,2294,1
133,3687,1
134,397,1
134,596,1
134,827,3
134,890,1
134,1395,1
134,5594,1
134,5942,3
135,431,1
135,972,1
135,1003,1
135,3706,1
135,4832,1
135,7183,1
136,3885,1
136,8197,1
137,17,1
137,2200,1
138,155,1
138,166,1
138,407,1
138,5732,1
138,14535,3
139,231,1
139,575,1
139,1606,1
139,2225,1
139,4910,2
139,6003,1
139,22054,1
140,1296,1
140,1501,1
140,22251,2
141,691,1
141,1205,1
142,299,1
142,612,1
142,6931,1
143,666,1
143,4241,1
143,5694,3
143,7472,2
144,7304,1
144,9059,1
144,10250,1
145,19,1
145,895,1
145,19473,4
146,1158,1
147,746,1
147,1205,2
147,4268,2
148,198,1
148,2066,3
148,4897,1
149,2957,1
149,12771,1
150,203,1
150,582,1
150,3358,2
150,12479,3
150,18423,1
151,839,1
151,2398,3
151,6780,1
151,26420,2
151,38129,3
152,325,1
153,968,1
153,3430,1
154,27024,1
155,769,1
155,5086,2
155,21934,1
155,23670,1
156,501,1
156,788,1
156,6470,1
156,10940,2
156,13206,2
156,22503,6
157,2589,1
157,25316,1
158,924,1
158,16871,1
159,87,1
159,2189,1
159,2777,1
160,128,1
160,2993,1
160,4581,1
161,275,1
161,343,1
161,2689,2
161,18590,1
162,374,1
162,658,1
162,1214,1
162,1245,1
162,1461,1
162,1567,1
162,2160,1
163,1837,1
163,6493,1
163,10539,1
163,16911,1
164,3850,2
164,6930,1
164,32179,1
165,1027,1
165,2689,1
165,4134,1
165,6010,1
165,6265,1
166,25,1
166,469,1
166,593,1
166,1006,1
166,2226,1
166,2476,1
166,15569,3
166,20148,3
166,34094,3
167,2672,2
168,2153,1
168,3912,1
168,7008,5
168,36338,3
169,182,1
169,409,1
169,459,1
169,1078,1
169,2025,1
170,1424,2
170,8579,2
170,9300,1
170,34006,1
171,12,1
171,70,1
171,775,1
171,1612,1
171,1926,1
171,2615,1
171,5499,1
171,20609,1
171,30362,1
172,2065,1
172,3685,3
172,4318,2
172,4907,2
172,7372,1
172,7726,4
173,17074,3
175,288,1
175,444,1
175,1265,1
175,1277,1
175,2091,1
175,2211,1
176,16,1
176,49,1
176,4035,1
176,4067,1
176,6942,1
177,151,1
177,364,1
177,748,1
177,10038,3
178,998,2
178,37780,2
179,149,1
179,8983,1
180,4200,1
181,1460,2
181,1643,1
181,3121,2
182,105,1
182,1993,1
182,15979,2
183,172,1
183,178,1
183,307,1
183,451,2
183,23199,3
184,152,1
184,176,1
184,6557,1
184,30918,7
185,440,4
185,659,1
185,3176,2
185,4953,1
185,37358,1
186,119,1
186,1836,2
186,4825,1
187,129,1
187,244,1
187,1182,4
188,529,1
188,567,1
188,2032,1
188,5171,1
188,8501,1
188,37021,1
189,258,1
189,486,1
189,1043,4
190,753,1
190,14935,6
191,402,1
191,1360,1
192,210,1
192,739,1
192,842,1
192,1645,1
192,13073,1
193,838,1
193,1371,1
193,3468,1
193,11222,1
194,6914,2
194,14520,1
195,261,1
195,1998,2
195,5559,1
195,8636,1
196,170,1
196,388,1
196,1355,1
197,269,1
197,468,1
197,949,2
197,1115,2
197,1734,1
197,3773,1
198,501,2
198,2183,1
198,3825,3
198,20674,1
198,27119,6
199,2423,1
199,2770,2
199,3405,1
199,8348,2
200,1132,1
200,1722,1
201,170,1
201,988,1
201,2045,1
201,2579,2
202,299,1
202,1285,2
202,2287,1
202,2381,1
202,3892,2
202,13076,4
203,909,2
203,4078,1
203,8706,2
203,27145,2
204,1981,1
204,3495,2
204,10718,1
205,1752,1
205,2593,1
205,3985,3
205,6194,1
205,20430,2
206,262,1
206,1440,1
206,5584,7
207,1669,1
207,4227,1
207,4454,1
207,4732,1
208,898,1
208,1762,3
208,1895,1
209,432,1
209,1926,1
209,4464,2
209,7709,1
209,28067,3
210,672,1
210,1288,1
210,1424,1
210,1558,1
210,3545,1
210,18778,2
211,2433,1
211,27110,3
211,30274,3
211,31035,1
211,32925,1
212,4864,1
213,171,1
213,346,1
213,3483,1
213,24354,2
213,39477,1
214,389,3
214,2682,1
215,408,1
215,435,1
215,1123,1
215,1869,1
215,2055,1
215,3553,1
215,18080,1
215,23805,2
216,16986,1
217,34403,1
218,1189,2
218,5784,4
219,4184,1
220,97,1
220,136,1
220,315,1
220,539,2
220,1694,1
220,1901,1
221,206,1
222,959,1
222,1550,1
222,1779,1
222,5128,10
222,8738,3
222,12594,4
224,415,1
224,22579,1
225,469,1
226,63,1
226,346,1
226,587,1
226,820,2
226,2009,1
227,422,1
227,746,1
227,28677,2
228,613,1
228,635,1
228,8107,1
229,70,1
229,835,1
229,3328,1
229,4701,1
229,6502,1
229,12554,1
230,205,1
230,1235,3
230,17479,5
231,569,1
231,5174,1
231,6466,1
232,29,3
232,2120,1
232,3391,2
232,3461,1
233,718,2
233,1013,1
233,1060,2
233,1125,1
233,1236,1
234,315,1
234,976,1
234,3100,2
234,3649,1
234,17879,1
235,1508,1
235,8201,3
235,11755,3
236,458,1
236,811,1
236,1795,1
236,2639,1
236,5557,1
236,6732,1
236,11662,2
237,1843,1
237,2570,1
238,103,1
238,128,3
238,665,2
238,17926,2
238,19044,3
239,695,1
239,760,1
239,1578,1
239,5237,1
240,222,1
240,21164,3
240,24166,1
241,7376,4
241,9101,4
242,191,1
242,1960,1
242,2783,4
242,5718,6
242,8373,2
242,14259,1
243,386,1
243,1944,1
243,5906,1
244,3769,1
244,10134,1
245,82,1
245,929,1
245,10385,2
246,471,2
246,6000,1
246,13656,1
247,206,1
247,851,1
247,3318,1
247,37602,4
248,7573,1
249,148,1
249,219,2
250,253,1
250,8324,2
251,82,1
251,838,2
251,32011,5
252,1587,1
252,2194,1
252,5581,1
252,8873,1
252,11535,1
252,29699,1
253,33994,8
253,37755,2
254,660,1
254,1273,1
254,3389,1
254,11091,1
254,16287,2
255,64,1
255,125,1
255,1604,1
255,2688,1
256,1534,1
256,4547,2
257,270,1
257,2995,1
258,2316,1
259,1434,1
259,7284,1
259,19956,6
260,2322,2
261,712,2
261,2282,1
262,16906,4
263,617,1
263,999,1
263,1252,1
263,1704,1
263,2072,1
263,10640,8
264,730,1
264,1178,1
264,2756,1
264,24373,2
265,741,1
266,1640,1
267,519,1
267,1216,4
267,1395,4
267,3370,1
268,69,1
268,571,1
268,4372,1
269,87,1
269,792,1
269,10981,3
269,30012,1
269,39379,5
270,443,1
270,624,1
270,1126,1
272,83,1
272,1358,1
272,3058,1
273,497,2
273,7491,1
273,7758,3
273,22993,3
274,234,3
274,892,1
275,84,1
275,3274,1
276,4779,2
276,14819,1
277,79,3
277,673,1
277,11276,7
277,16576,2
278,775,1
278,5745,1
278,5985,3
279,27,1
279,1412,1
279,13166,3
280,858,1
280,874,1
280,2347,1
280,21004,2
280,28447,5
281,130,1
281,1576,4
281,7005,1
282,2247,1
282,2953,1
282,12278,2
283,93,1
283,722,1
283,1474,1
283,3756,2
284,957,1
284,1835,1
284,1980,1
284,4318,2
285,148,2
285,2269,1
285,3500,1
285,7704,2
285,12223,2
286,10791,1
286,20207,1
287,1113,1
287,1685,2
287,4337,1
288,463,2
288,6143,2
288,16790,1
289,573,2
290,238,1
290,5611,1
291,1799,1
292,21,1
292,1863,1
292,2296,1
292,3094,1
292,9535,1
292,29839,1
293,192,1
293,795,1
293,1540,1
293,4329,1
294,80,1
294,248,2
294,274,3
294,651,1
294,6076,2
295,483,3
295,935,1
295,1187,2
296,3051,1
296,5317,1
296,6117,2
297,285,1
297,11635,4
298,526,1
298,602,1
298,6779,2
298,33033,1
299,2545,1
299,5022,3
299,17967,2
300,195,1
301,1082,1
302,397,1
302,1623,1
303,1870,1
303,1919,1
303,16433,2
305,15543,1
306,152,1
306,800,2
306,1030,1
306,4276,1
307,1599,2
307,2142,1
307,4092,3
307,6906,1
307,15034,2
308,599,1
308,2716,2
309,35,1
309,1802,1
309,8339,1
310,262,2
310,695,1
311,200,1
312,2173,1
313,144,1
313,3973,1
313,10511,1
314,105,1
314,4731,1
314,20730,1
315,812,1
315,926,1
315,1731,1
315,2699,1
315,12456,10
316,7737,1
316,18477,1
317,4958,1
317,11411,1
317,14392,1
318,17712,2
319,663,1
319,1534,1
319,7625,2
319,7999,2
319,8794,1
320,44,1
320,1324,1
320,1594,1
320,2660,1
320,15892,1
320,28172,2
321,1056,1
321,2514,1
321,3483,2
321,13247,1
321,22715,1
322,223,1
322,6946,2
323,96,2
324,8653,3
325,53,1
325,460,1
325,1877,1
325,8887,2
326,1382,1
326,19714,2
326,22410,2
327,605,1
327,7797,3
327,21112,2
328,514,1
328,6270,1
329,543,1
329,5758,2
330,405,1
330,1494,1
330,13472,3
330,14820,7
331,546,2
332,1789,1
332,2823,5
332,4174,1
333,864,4
333,13956,3
334,3110,3
334,22231,3
335,53,2
335,13722,1
336,41,1
336,175,1
336,10422,1
339,494,1
339,809,1
339,17132,1
340,346,1
340,2806,1
340,6212,1
340,6292,1
341,105,1
341,2401,1
341,4026,1
341,29477,1
342,482,1
342,1829,1
342,2776,1
343,44,1
343,3634,1
344,763,2
344,985,1
344,7203,2
345,990,1
345,1021,1
345,2209,1
345,39617,2
346,2531,1
346,3399,1
346,4630,1
346,24354,1
347,342,1
347,377,1
347,2049,1
347,6319,1
347,11473,1
348,3021,1
348,4263,1
348,5065,2
348,6848,1
349,81,1
349,493,1
350,468,1
350,6169,2
351,12079,1
352,345,1
352,10166,1
353,231,1
353,917,1
353,1031,1
353,3444,1
353,3452,1
354,84,1
354,436,1
354,8695,5
355,84,1
355,354,4
355,2778,2
355,4952,1
355,16295,1
356,280,1
356,1455,2
356,5210,1
357,303,1
357,2828,2
357,9498,2
357,12332,1
357,20165,1
358,237,1
358,3444,1
358,3603,1
358,11576,5
359,2211,1
359,2881,1
359,5038,2
360,1442,2
360,4372,1
360,4637,2
361,8571,4
361,8931,1
361,12631,2
362,1473,1
362,2837,4
362,6983,4
363,2036,1
363,3333,1
363,14864,4
363,16800,1
364,17,2
364,384,1
364,479,1
364,3650,1
365,4168,1
366,904,2
367,753,1
367,766,1
367,1199,1
367,2105,1
367,8061,3
368,766,1
368,3821,2
369,1952,1
369,22214,1
369,26034,1
370,752,1
370,5126,1
370,14355,2
370,37189,2
371,1700,2
371,2504,1
372,531,2
373,153,1
373,1311,3
373,1360,1
373,1397,5
373,2251,1
374,3625,2
374,3916,1
374,24449,2
374,36402,1
375,2010,1
375,2682,1
377,1558,1
378,398,1
378,2735,1
379,10560,1
381,32,1
381,1060,1
381,1900,1
381,16069,1
381,20256,7
382,3245,1
382,18432,1
383,2351,2
383,3410,1
383,7788,1
384,4246,1
385,517,1
385,1030,1
385,1170,1
385,8281,2
385,10409,1
385,25181,2
387,782,1
387,1405,1
387,1572,1
387,12606,1
387,13638,1
389,5719,3
389,15273,2
390,886,1
390,7909,2
390,9601,1
391,266,1
391,1063,2
391,3111,1
391,5731,1
392,678,1
392,20877,3
393,66,1
393,3273,1
393,10035,1
394,0,1
394,1685,3
394,2498,3
394,7019,8
395,77,1
395,14195,2
395,18452,1
396,182,1
396,1120,1
397,242,1
397,250,1
397,310,1
397,594,1
397,1532,1
398,3016,1
398,3024,1
398,7229,1
398,12581,2
399,2348,1
401,47,2
401,3223,2
402,7063,1
402,11589,4
402,11746,1
402,24502,5
403,4247,1
404,2652,1
404,7152,2
404,32640,2
405,11549,1
407,269,1
407,342,3
407,661,1
407,1285,1
407,1533,1
408,771,1
408,777,1
408,17433,1
409,381,1
409,818,1
409,3796,2
410,13,1
410,648,1
410,1792,1
410,2781,1
410,5334,2
410,5659,1
410,24383,1
411,796,1
411,6544,4
412,176,1
412,225,1
412,3451,2
412,9464,1
412,11472,1
413,866,1
413,2370,1
413,7691,1
413,12824,2
413,23651,4
414,430,1
414,468,1
414,1278,1
414,1657,2
414,6865,2
415,138,1
415,1065,1
415,34472,2
416,1593,1
416,35337,1
417,5381,3
418,3811,1
418,5529,5
419,6438,1
420,2547,1
420,15268,8
420,23912,3
421,242,1
421,10767,1
422,100,1
422,556,1
422,13866,1
423,2280,1
423,2559,1
423,4884,4
423,7308,2
424,279,1
424,679,1
425,900,1
425,1256,2
425,1962,1
425,2181,2
425,3806,1
426,603,2
426,1170,1
426,5542,1
426,14677,1
428,13939,1
429,23,1
429,59,1
429,1359,1
430,4600,1
430,13602,4
432,0,1
432,463,6
432,3376,1
434,832,1
434,2938,4
435,142,1
435,472,1
435,1652,2
436,2780,2
436,3957,1
436,5205,1
436,16357,5
437,75,2
437,946,1
437,2121,2
438,731,1
438,1209,1
438,2729,1
438,25732,2
439,16299,1
441,198,1
441,3647,1
442,604,1
443,800,1
443,3986,1
443,8785,2
444,441,1
444,2196,1
444,6672,1
444,6816,1
445,164,1
445,27237,2
446,904,1
446,9640,3
446,10336,1
447,249,1
448,250,1
448,767,3
448,1131,2
448,2304,3
449,772,1
449,1626,1
449,1682,3
449,1912,2
449,8869,1
449,12891,5
450,35,1
450,375,1
450,30940,6
451,10913,1
451,19748,4
451,22093,4
452,159,1
453,49,1
453,105,1
453,980,1
453,1830,1
454,161,1
454,527,1
454,1060,1
454,2336,1
454,18000,2
456,79,1
456,1294,1
456,1781,1
457,639,1
457,854,1
457,1684,1
457,1896,2
457,5010,3
457,7990,1
457,12970,12
458,283,1
458,2040,2
458,12741,1
459,3217,2
459,10788,4
460,417,1
460,2118,1
461,1321,1
461,3672,1
462,2834,2
462,11749,3
463,1790,1
463,22089,2
463,31882,3
463,35071,1
464,183,1
464,23890,2
466,1522,1
466,9565,2
467,5653,1
468,220,2
468,241,1
468,1838,1
468,21584,2
468,32398,2
469,433,1
469,897,2
469,1687,2
469,9493,1
469,22685,1
469,35031,1
470,118,1
470,1991,1
470,2650,1
470,4533,1
471,53,1
471,231,1
471,586,2
471,856,1
471,26468,1
473,4203,1
473,39292,5
474,247,1
474,558,1
474,1093,2
475,846,4
475,1381,1
475,5337,3
475,5902,2
476,576,2
476,1123,2
476,2286,1
476,3729,2
476,3747,2
477,613,1
477,1232,1
477,9496,1
477,31788,2
478,9,1
478,22,1
478,215,1
478,427,1
479,905,1
479,2335,2
479,6036,1
479,12702,3
479,18103,5
480,39,1
480,7255,2
480,8131,1
481,185,1
481,6183,4
481,33572,6
483,330,2
483,8172,3
484,54,1
484,216,2
484,443,1
484,675,1
485,115,1
485,403,1
485,5269,2
485,6201,1
485,19453,1
486,3257,3
487,1291,1
487,2727,1
487,3133,2
487,7946,2
488,43,2
488,183,1
488,7307,5
488,21505,2
489,199,1
489,2045,1
489,10424,1
490,799,1
490,11650,1
491,396,1
491,14190,2
492,179,1
492,803,2
492,1768,1
492,4022,3
492,22819,4
493,1927,1
494,685,2
494,2597,1
495,97,1
495,439,1
495,1532,2
495,4610,1
496,749,1
496,12901,1
497,15599,1
498,190,2
498,810,1
498,25553,2
499,1104,1
499,16883,6
501,2829,3
501,18620,3
501,28014,2
502,649,2
502,1621,1
503,1234,1
503,14811,1
505,1540,2
505,2288,1
505,3215,2
507,892,1
507,13722,1
508,588,1
508,753,4
508,766,1
508,2218,1
509,283,1
509,345,1
509,1803,2
509,15288,2
510,93,1
510,362,2
510,1287,2
510,3063,1
510,16449,2
512,1615,1
512,38266,6
513,413,1
513,2751,2
514,2401,1
514,4875,1
514,7537,7
515,144,1
515,348,1
515,3176,1
516,143,1
516,1969,1
516,3250,1
517,2124,2
518,253,1
518,1536,2
519,53,1
519,276,1
519,293,1
519,501,1
519,706,2
519,1923,1
520,54,1
520,293,1
520,546,1
520,4897,2
521,344,1
521,433,1
521,5911,2
521,9298,2
521,16820,1
522,6329,1
523,30261,1
524,1309,1
524,12108,1
525,12853,3
526,70,1
526,213,1
526,910,1
526,1498,1
526,3573,1
526,20127,3
527,3046,3
527,3494,1
527,5689,2
527,6515,1
528,1837,1
528,11999,3
528,28249,2
529,890,1
529,935,1
529,1006,1
529,3418,1
529,17213,1
529,34608,1
530,401,1
530,1879,2
530,25796,1
531,2277,1
531,22241,1
532,1460,2
533,96,1
533,325,1
533,361,1
535,1919,2
536,1447,1
536,2156,1
536,33588,3
537,114,2
537,211,1
537,255,1
537,961,3
538,2956,1
538,16751,1
539,81,1
539,171,1
540,308,1
540,775,2
540,25604,4
541,153,1
541,2741,3
541,10359,1
542,28031,2
543,7630,1
543,33170,2
544,1719,1
544,5802,1
545,1085,1
545,2801,1
545,8603,1
546,398,2
547,2623,1
547,3593,2
547,24925,3
548,11562,3
549,311,1
549,7184,7
549,14730,2
549,31990,5
551,268,1
551,581,1
551,2217,1
552,29988,2
553,235,1
553,796,1
554,2210,1
554,2500,1
554,4292,1
554,5097,1
554,35058,1
555,117,1
556,4238,4
556,6497,1
557,186,1
557,4402,2
557,8216,1
557,21083,5
558,52,1
558,1339,1
558,4260,1
558,15816,1
559,1205,1
559,10536,6
560,599,2
561,257,1
562,851,2
562,37710,13
563,1266,2
564,121,1
565,215,1
565,3278,1
565,33612,1
567,159,1
567,582,1
567,1103,1
568,1103,1
568,1511,1
568,2570,1
568,4896,1
569,2274,1
569,3042,2
569,3085,1
570,448,2
570,1226,1
570,1536,2
570,2810,2
570,5545,1
570,15749,3
571,394,1
571,5117,1
571,32881,3
572,689,1
572,875,1
572,15331,3
572,34843,1
573,8,1
574,783,4
574,6499,2
574,26174,1
574,27262,1
575,11753,4
576,6549,3
576,7977,2
576,13789,2
576,16366,13
577,491,1
577,6240,2
578,273,4
578,443,3
578,15205,2
579,165,1
579,620,1
579,1490,3
579,2971,1
579,11034,5
580,28,1
580,2672,1
580,2688,1
580,4544,2
581,22816,3
582,104,1
582,3247,3
582,17890,1
583,2151,1
583,9687,6
583,19848,1
584,446,1
584,4449,1
584,7939,1
585,432,1
586,600,1
586,8257,1
586,29846,10
588,350,1
588,411,1
588,903,2
588,2041,1
588,2533,1
588,5143,1
588,7009,1
588,15127,3
589,351,1
589,420,1
589,2552,1
589,3495,2
589,4325,5
589,6938,1
590,19775,1
592,419,1
592,6563,2
593,111,1
593,826,1
593,4705,3
593,5444,2
594,72,3
594,2179,1
594,5888,2
595,576,1
595,4825,3
596,19378,1
596,28682,3
597,1308,6
597,2268,1
597,10970,4
598,100,1
598,280,2
600,940,1
600,2438,1
601,4436,1
601,4808,1
601,6178,2
601,6314,3
602,670,1
602,1135,1
602,2177,1
602,2466,2
602,13115,1
603,716,2
604,2844,1
604,29028,4
605,21,3
605,813,1
605,1174,1
605,15922,2
606,216,1
606,260,2
606,467,1
606,592,1
606,1141,1
606,2919,3
606,3474,1
607,49,1
607,4709,1
608,163,1
609,2921,1
610,121,1
610,571,4
610,938,1
610,1524,2
611,2694,1
611,2956,1
611,5476,1
611,7576,2
612,3037,3
612,15467,1
612,17311,1
613,9747,1
614,122,1
615,2399,1
616,1141,1
616,29717,4
617,410,1
617,773,1
617,1964,5
617,3946,1
618,3,1
618,50,1
618,2369,2
618,7963,2
618,15254,2
619,268,1
619,5313,1
619,17818,3
619,30839,4
620,234,1
622,165,1
622,1692,1
623,854,1
624,812,1
624,1043,1
624,1752,2
624,4981,2
624,23585,1
625,8463,2
626,7138,1
627,134,1
627,708,1
628,37391,1
629,7252,3
629,7894,5
631,17280,8
632,76,1
632,1852,2
633,9491,1
634,61,2
634,2278,1
634,2382,1
634,2397,1
635,191,1
635,2470,1
635,4425,5
635,10508,1
636,41,2
637,953,1
637,4989,1
638,294,1
639,1720,2
639,2379,1
639,7374,1
639,17246,2
640,62,1
640,3449,1
641,11,2
641,1171,1
641,3122,1
642,96,1
642,1235,1
642,10482,1
642,29531,1
643,391,1
643,3144,1
644,1973,3
645,124,1
645,442,1
645,784,1
646,3426,1
646,7345,1
647,617,1
647,2793,1
647,3638,4
648,1194,1
648,2626,1
648,7261,1
648,7648,1
649,406,1
649,441,1
650,3725,2
651,707,1
651,12938,1
652,178,1
652,2300,1
653,30979,1
654,3323,1
654,5324,2
654,6863,2
655,449,1
655,1930,2
656,1015,1
656,4789,1
656,22155,1
657,8021,7
657,20511,6
658,70,2
658,38558,2
660,1254,1
660,28482,1
661,333,1
661,2127,1
661,2289,1
661,2822,2
661,15090,3
662,33366,1
663,3845,8
663,36162,5
664,825,1
664,5433,3
665,621,4
665,812,1
665,1859,2
665,3637,1
666,675,1
666,2227,1
666,4487,1
666,5085,1
667,155,1
667,1373,1
667,8320,2
668,277,2
668,10608,2
669,6162,1
670,1115,1
671,321,1
672,20213,1
673,660,3
673,1711,1
673,6238,2
674,4648,1
674,13220,2
674,25662,2
675,199,1
675,398,1
675,3576,1
675,5295,2
676,16,1
676,7893,4
676,9130,1
677,667,1
677,1756,3
