1.985544,2.189171,2.034276,1.987387,1.926565,1.878221,1.885621,1.764807,1.653009,1.674249,1.711868,1.608573,1.600537,1.551900,1.545775,1.548351,1.523257,1.475217,1.432147,1.505920,1.553559,1.526305,1.469160,1.432868,1.407315,1.350150,1.356944,1.306711,1.325394,1.311750,1.258095,1.183482,1.087154,1.074721,1.070214,1.035960,1.033319,1.015316,0.988988,0.973672,0.958573,0.949939,0.939892,0.944111,0.953503,0.929927,0.926663,0.903910,0.862829,0.839002,0.810821,0.776472,0.766706,0.764234,0.745017,0.737103,0.692476,0.695864,0.692080,0.701437,0.704846,0.711718,0.712208,0.700186,0.701092,0.709642,0.674968,0.688438,0.662472,0.627376,0.647687,0.657756,0.662001,0.630281,0.664975,0.655000,0.645351,0.691452,0.718096,0.733501,0.750327,0.720275,0.698100,0.744384,0.717235,0.720554,0.685836,0.758716,0.737230,0.772515,0.793677,0.708690,0.658822,0.719463,0.667699,0.714893,0.741507,0.810108,0.779741,0.704437,0.723117,0.750480,0.755576,0.795888,0.680940,0.679669,0.748188,0.665618,0.559150,0.640816,0.654550,0.534514,0.580032,0.627928,0.715686,0.631687,0.628205,0.613636,0.661654,0.809524
2.448507,2.886033,2.518095,2.334561,2.144736,2.082432,2.168955,2.102212,2.111934,2.129282,2.076104,2.186523,2.181300,2.199749,2.236532,2.302182,2.215740,2.062957,2.027790,1.974249,1.885528,1.838923,1.697673,1.672256,1.612190,1.566020,1.503491,1.452266,1.452756,1.431117,1.413872,1.357257,1.356979,1.360490,1.343767,1.311572,1.296427,1.309749,1.295433,1.244871,1.205563,1.173915,1.164713,1.133399,1.101388,1.084585,1.088864,1.050259,0.990664,0.967634,0.943871,0.926540,0.898640,0.883557,0.874204,0.863742,0.835920,0.791419,0.790704,0.793445,0.773483,0.769631,0.763776,0.755812,0.731472,0.727903,0.718092,0.697620,0.711910,0.693663,0.686749,0.684584,0.684545,0.686092,0.697455,0.690580,0.655091,0.665510,0.672352,0.646714,0.619256,0.635462,0.647488,0.627640,0.643038,0.633093,0.632362,0.662671,0.635101,0.625029,0.646471,0.648977,0.614272,0.606214,0.593524,0.562866,0.540012,0.545861,0.493300,0.533916,0.540488,0.530463,0.549524,0.570873,0.583589,0.629688,0.745152,0.778528,0.803930,0.812175,0.697368,0.692110,0.676048,0.592668,0.579142,0.556079,0.533147,0.420076,0.396290,0.360621
1.753954,1.855559,1.641311,1.574973,1.763710,1.853223,1.936761,2.095039,2.285280,2.259279,2.475170,2.447840,2.393301,2.346386,2.302182,2.301735,2.281942,2.242185,2.072225,1.891354,1.837958,1.701926,1.666800,1.688621,1.726425,1.753169,1.684328,1.614218,1.590804,1.633282,1.651922,1.606572,1.581847,1.537531,1.503018,1.514465,1.476950,1.445476,1.410217,1.358231,1.284946,1.258618,1.218835,1.168123,1.124285,1.063663,0.972070,0.928453,0.905328,0.874572,0.848846,0.828032,0.793239,0.765571,0.741942,0.700542,0.687241,0.671059,0.647366,0.621615,0.595112,0.560212,0.529693,0.493186,0.486962,0.469011,0.453308,0.431395,0.400317,0.384389,0.355987,0.330132,0.323203,0.297433,0.301495,0.285449,0.275567,0.276236,0.254576,0.249733,0.242043,0.281238,0.288013,0.278995,0.205207,0.212281,0.177778,0.187619,0.059524,0.166667,0.333333,0.166667,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.914043,2.841758,2.665714,2.554822,2.484864,2.366400,2.204383,2.235818,2.226138,2.266403,2.146635,2.047891,2.030827,2.077602,2.090363,2.177912,2.284390,2.288594,2.243108,2.200233,2.194288,2.284169,2.320934,2.338800,2.311321,2.267045,2.260528,2.192136,2.151545,2.201913,2.179401,2.100178,1.992346,1.964743,1.935592,1.904821,1.928165,1.862691,1.824756,1.822190,1.749956,1.722074,1.684132,1.655672,1.623377,1.597503,1.595502,1.520946,1.480780,1.453015,1.404153,1.373537,1.340326,1.293820,1.255497,1.227932,1.188097,1.138772,1.112008,1.084354,1.038684,1.012585,0.971713,0.938427,0.933524,0.890354,0.857134,0.825308,0.800239,0.770786,0.737389,0.714111,0.684425,0.663683,0.640400,0.601226,0.596842,0.567243,0.547541,0.526383,0.507379,0.485507,0.466278,0.449078,0.425421,0.406142,0.390765,0.365491,0.357552,0.342685,0.327041,0.322327,0.315169,0.291838,0.279710,0.276943,0.277231,0.284959,0.285039,0.269791,0.260677,0.251259,0.273377,0.294603,0.339609,0.308364,0.351301,0.347528,0.330322,0.288923,0.281746,0.401648,0.428788,0.371212,0.412500,0.285714,0.466667,0.333333,0.444444,0.250000
3.054132,2.774484,2.613615,2.416018,2.216366,2.188697,2.177312,2.193638,2.191146,2.097448,1.998590,2.078851,2.053089,2.008363,2.027436,2.027933,1.992230,1.968949,1.902889,1.828665,1.792508,1.783616,1.715218,1.757918,1.738379,1.666988,1.659639,1.605076,1.651573,1.672102,1.662828,1.685162,1.671865,1.668525,1.611576,1.598684,1.661240,1.624217,1.601660,1.561402,1.537421,1.542890,1.521991,1.468143,1.410939,1.414514,1.394346,1.340675,1.306862,1.308924,1.283931,1.255239,1.217085,1.192524,1.206551,1.197181,1.170740,1.154367,1.157154,1.148746,1.135662,1.125623,1.124537,1.109128,1.099187,1.083613,1.082782,1.078040,1.081281,1.074555,1.079900,1.076551,1.069878,1.063696,1.062270,1.089688,1.081890,1.067823,1.056667,1.050399,1.044560,1.043083,1.029842,1.030783,1.015820,1.010570,0.976577,0.977572,0.986307,0.991261,0.975031,0.967471,0.948411,0.961567,0.948341,0.960440,0.951877,0.946244,0.923240,0.935477,0.935916,0.924081,0.919292,0.917776,0.888794,0.877557,0.855451,0.834775,0.804007,0.780905,0.720046,0.664285,0.619649,0.548706,0.478048,0.448575,0.408604,0.359976,0.316063,0.285838
1.362566,1.509260,1.650405,1.605832,1.778081,1.809068,1.775508,1.781832,1.907103,1.910067,1.864208,1.835493,1.694035,1.652819,1.662179,1.585508,1.550528,1.495025,1.435965,1.378065,1.382695,1.347736,1.352532,1.361227,1.383850,1.338612,1.305706,1.262612,1.290121,1.286902,1.265080,1.214111,1.235806,1.186162,1.156760,1.103055,1.106542,1.121704,1.126959,1.061869,1.042666,1.013395,0.975073,0.917371,0.917258,0.904410,0.892450,0.895004,0.856656,0.821754,0.790231,0.755904,0.762633,0.740622,0.705924,0.658186,0.629087,0.601434,0.560996,0.564485,0.552629,0.541776,0.530728,0.490139,0.475531,0.493082,0.496402,0.495972,0.469982,0.481197,0.441857,0.401426,0.369696,0.343591,0.372088,0.363506,0.298841,0.296045,0.294657,0.316447,0.358675,0.420279,0.474950,0.534416,0.683983,0.924206,1.254902,0.972222,1.098889,1.048889,0.979167,0.795455,0.825000,0.741667,0.333333,0.350000,0.386667,0.222222,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.808527,1.723820,1.717821,1.757407,1.928089,1.908345,1.849397,1.829017,1.891270,1.779846,1.780213,1.674188,1.722949,1.720840,1.671573,1.608415,1.567761,1.545622,1.501421,1.475051,1.471889,1.491455,1.478252,1.422030,1.419986,1.418532,1.339751,1.390004,1.397818,1.412195,1.420164,1.450185,1.428022,1.451271,1.455421,1.433674,1.436453,1.396791,1.365579,1.364810,1.344115,1.365118,1.420364,1.446850,1.469610,1.437306,1.454930,1.478682,1.520360,1.474681,1.457491,1.428715,1.437633,1.364560,1.373276,1.347468,1.344948,1.311767,1.300292,1.283099,1.301043,1.304310,1.328850,1.317198,1.321783,1.314569,1.297689,1.306967,1.327438,1.307612,1.291208,1.288181,1.291337,1.271135,1.259494,1.249706,1.250729,1.253501,1.238661,1.232784,1.238969,1.235650,1.208773,1.222113,1.235501,1.239375,1.270045,1.243627,1.244630,1.248826,1.235801,1.234401,1.224891,1.209631,1.169276,1.148714,1.128391,1.088801,1.077437,1.060098,1.045894,1.042169,1.017338,1.012358,1.000838,0.975102,0.951148,0.914061,0.878659,0.833959,0.768727,0.708613,0.629864,0.555548,0.467179,0.433462,0.400632,0.354719,0.313274,0.272998
1.802403,1.856187,1.933563,1.934745,1.851696,1.794857,1.866179,1.770552,1.859439,1.892842,2.089356,2.186798,1.890341,1.764871,1.675836,1.751380,1.720694,1.655401,1.659037,1.581544,1.522054,1.386477,1.231046,1.330426,1.307301,1.376351,1.301300,1.313993,1.253020,1.180237,1.138742,1.118475,1.161177,1.196643,1.169431,1.205525,1.162789,1.140488,1.095358,1.143969,1.175134,1.145744,1.126468,1.154483,1.113165,1.115724,1.117162,1.075058,1.034255,1.029569,0.998063,0.975172,0.972824,0.988813,0.956387,0.954367,0.906036,0.866378,0.897732,0.955202,0.971388,0.983941,0.981590,1.010334,1.009030,1.004049,1.046226,1.050327,1.076795,1.039700,0.996613,0.977515,0.921238,0.934554,0.914406,0.899979,0.889426,0.895464,0.897172,0.888373,0.898372,0.884672,0.868373,0.874966,0.830541,0.848144,0.857403,0.845131,0.804083,0.814641,0.797553,0.801633,0.838366,0.848054,0.838344,0.839080,0.877743,0.878361,0.874189,0.877905,0.844093,0.869254,0.854041,0.811945,0.797189,0.800531,0.789355,0.764745,0.730627,0.722698,0.694420,0.694357,0.616718,0.596644,0.525629,0.486447,0.483937,0.473951,0.369975,0.357794
1.564763,1.453618,1.468324,1.471177,1.457692,1.439687,1.441080,1.340969,1.346893,1.326717,1.421819,1.429441,1.533992,1.626196,1.637869,1.606794,1.630912,1.662489,1.810940,1.721189,1.688153,1.636102,1.627131,1.565843,1.457117,1.501311,1.532766,1.506200,1.453643,1.364053,1.412753,1.433832,1.396491,1.366315,1.375643,1.373956,1.351478,1.316845,1.345682,1.335036,1.304051,1.288633,1.269291,1.307857,1.281863,1.272343,1.276571,1.235230,1.201212,1.178578,1.140545,1.135041,1.109547,1.070575,1.006429,1.008481,0.983271,0.925209,0.902046,0.905877,0.866759,0.862518,0.824331,0.792384,0.767415,0.769225,0.727811,0.710408,0.693657,0.649378,0.618364,0.600535,0.559925,0.522091,0.510901,0.481802,0.438857,0.412075,0.403023,0.403782,0.399909,0.360045,0.357190,0.378669,0.363995,0.319062,0.347014,0.385526,0.434418,0.405703,0.393566,0.378937,0.370463,0.425099,0.351894,0.434314,0.397436,0.221212,0.344444,0.000000,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.685637,2.388576,2.528513,2.646455,2.598714,2.609086,2.476457,2.377380,2.234851,2.333692,2.243280,2.220408,2.214605,2.166671,2.061405,2.023187,1.999806,1.928070,1.947538,1.931637,1.871679,1.861512,1.851673,1.809196,1.766197,1.690524,1.677859,1.653045,1.641963,1.572560,1.535047,1.516335,1.452317,1.428530,1.400001,1.384865,1.360556,1.333649,1.311421,1.297947,1.273315,1.254893,1.200398,1.207153,1.190365,1.187795,1.143682,1.128960,1.112081,1.087206,1.063030,1.063590,1.056409,1.052142,1.028453,1.016489,1.015083,1.030197,1.023125,0.998412,0.985020,0.983989,0.974819,0.952269,0.948507,0.940838,0.934698,0.920839,0.934288,0.934479,0.942510,0.947935,0.944518,0.946755,0.947331,0.949911,0.947167,0.947432,0.942024,0.912584,0.932832,0.929781,0.917159,0.903132,0.906076,0.902088,0.891802,0.899092,0.878686,0.871096,0.869216,0.861727,0.871216,0.871777,0.870246,0.846778,0.855953,0.852695,0.827278,0.840046,0.842414,0.838856,0.812685,0.799119,0.797058,0.775501,0.774646,0.747924,0.734335,0.718613,0.696978,0.664540,0.607632,0.555964,0.467288,0.445570,0.419948,0.385660,0.349548,0.301926
2.728978,2.456738,2.377081,2.511898,2.533369,2.566855,2.676397,2.582912,2.504325,2.394905,2.208156,2.130371,2.243165,2.180798,2.213631,2.142660,1.982410,1.876323,1.903251,1.903785,1.960467,1.940058,1.884579,1.814664,1.861803,1.855939,1.836459,1.844823,1.823958,1.775014,1.782899,1.786481,1.715923,1.759260,1.704943,1.655441,1.650846,1.650441,1.622089,1.613604,1.576863,1.534883,1.483831,1.486848,1.453689,1.430527,1.370191,1.321435,1.273372,1.246877,1.213979,1.186524,1.175728,1.157969,1.129947,1.083921,1.053685,1.028287,0.996159,0.962277,0.927891,0.889991,0.858475,0.816599,0.775274,0.739712,0.719683,0.684995,0.662312,0.641481,0.619627,0.600491,0.578565,0.553061,0.530316,0.507664,0.491856,0.461007,0.445850,0.435435,0.418462,0.393937,0.370155,0.370760,0.375361,0.366378,0.366118,0.375627,0.393450,0.401253,0.373897,0.373283,0.365349,0.373806,0.367785,0.341396,0.341108,0.311882,0.332586,0.320967,0.324340,0.342276,0.336837,0.376420,0.458658,0.341737,0.360317,0.456667,0.494444,0.178571,0.208333,0.166667,0.333333,0.000000,nan,nan,nan,nan,nan,nan
2.071306,1.869088,1.979351,2.068693,2.177633,2.411162,2.418250,2.414801,2.569622,2.433656,2.532760,2.625664,2.622149,2.413565,2.305235,2.267083,2.103906,2.022071,2.006405,1.886987,1.828978,1.920038,1.910352,1.979926,2.014493,2.007813,1.966523,2.030475,2.047616,1.998771,1.975823,1.935921,1.836270,1.795864,1.681095,1.656608,1.591175,1.565087,1.509218,1.446459,1.416006,1.373426,1.340884,1.325794,1.281859,1.246873,1.215296,1.209379,1.178888,1.132949,1.098440,1.063822,1.024260,0.974723,0.931762,0.929882,0.908267,0.891203,0.860251,0.826853,0.801823,0.818201,0.799389,0.799209,0.805416,0.796567,0.792022,0.789146,0.768875,0.754891,0.758665,0.747407,0.737090,0.751609,0.717549,0.694876,0.681461,0.654396,0.650991,0.651304,0.643214,0.638983,0.654319,0.632997,0.605540,0.628984,0.637959,0.655308,0.644258,0.628030,0.605297,0.598384,0.579100,0.555362,0.537637,0.548855,0.520045,0.528138,0.466053,0.480087,0.491870,0.511952,0.525909,0.566327,0.616402,0.673073,0.662589,0.699566,0.665721,0.679261,0.649554,0.614748,0.586034,0.519520,0.491324,0.421494,0.387090,0.389724,0.414243,0.368622
2.500958,2.513840,2.601044,2.554394,2.440346,2.451112,2.466752,2.443316,2.362670,2.249627,2.353939,2.424272,2.303034,2.335845,2.330601,2.413746,2.354801,2.277810,2.176564,2.152417,2.260440,2.140356,2.117073,2.094570,2.093758,1.989431,1.973996,1.924230,1.902711,1.918766,1.925355,1.835028,1.872692,1.808542,1.796442,1.759470,1.764695,1.741756,1.713187,1.741346,1.683172,1.607699,1.580541,1.575034,1.576196,1.548737,1.497181,1.475390,1.427604,1.403253,1.363394,1.339572,1.321177,1.293643,1.208896,1.152709,1.121547,1.094642,1.046506,1.023544,0.993975,0.951585,0.918249,0.883406,0.846410,0.828179,0.803553,0.768175,0.741960,0.721921,0.689933,0.651564,0.619606,0.598287,0.575487,0.550151,0.526985,0.499050,0.475919,0.452637,0.431285,0.403670,0.384300,0.364386,0.345588,0.325291,0.313663,0.301954,0.290208,0.276336,0.266846,0.244801,0.240061,0.221903,0.186244,0.177220,0.209372,0.228929,0.254785,0.208181,0.238636,0.282828,0.250000,0.270476,0.284524,0.560000,0.625000,0.750000,0.777778,0.500000,0.500000,1.000000,1.000000,0.500000,0.000000,0.000000,nan,nan,nan,nan
